temperature,humidity,co2,ec,ph,voltage,battery_level,dew_point,vpd,timestamp,anomaly_type,is_anomaly
18.349845134945543,61.54,1059.0,1.72,7.74,1.986,69.0,10.83,0.811,2025-09-06T04:57:30.119735,sudden_drop,1
35.53,53.41,601.0,0.9,6.43,3.11,69.0,24.61,2.697,2025-07-27T13:30:28.723989,normal,0
28.59,57.88,804.0,1.02,7.94,3.26,72.0,19.49,1.648,2025-07-22T07:20:28.723989,normal,0
27.28,89.14,433.0,1.48,6.35,3.33,83.0,25.33,0.394,2025-07-17T10:30:28.723989,normal,0
19.07,91.72,934.0,2.07,7.75,3.51,72.0,17.69,0.183,2025-09-17T08:13:29.723639,normal,0
19.68,82.01,743.0,1.5,6.84,3.3,87.0,16.52,0.412,2025-07-20T16:40:28.723989,normal,0
23.97,86.13,658.0,1.26,5.58,3.19,63.0,21.51,0.413,2025-07-11T17:40:28.723989,normal,0
18.42,77.97,775.0,1.35,6.15,3.19,60.0,14.51,0.467,2025-07-28T00:10:28.723989,normal,0
32.6,82.08,861.0,1.18,6.74,3.13,69.0,29.14,0.881,2025-06-24T09:00:28.723989,normal,0
28.98,63.15,644.0,2.54,5.35,3.29,87.0,21.27,1.474,2025-09-17T01:04:29.673381,normal,0
29.64,32.31,847.0,1.65,7.44,3.38,84.0,11.34,2.813,2025-08-28T13:14:29.484757,normal,0
-999.0,0.0,-999.0,1.54,6.17,0.0,0.0,0.0,0.0,2025-09-14T19:37:29.773118,multi_sensor_failure,1
23.69,77.38,630.0,1.38,6.93,3.27,86.0,19.5,0.663,2025-06-22T03:00:28.723989,normal,0
23.49,56.32,657.0,1.4,5.44,3.27,90.0,14.3,1.264,2025-07-08T09:50:28.723989,normal,0
30.21,83.57,571.0,1.18,6.66,2.97,29.0,27.12,0.706,2025-08-29T16:56:29.673286,normal,0
29.78,44.53,651.0,1.64,7.67,3.53,88.0,16.41,2.324,2025-08-04T16:50:28.723989,normal,0
50.62452779555683,61.04,774.0,0.8,5.78,4.29,60.0,41.01,4.957,2025-08-29T01:15:29.798782,sudden_spike,1
27.61,59.92,1070.0,1.45,5.76,3.25,64.0,19.13,1.481,2025-07-31T16:20:28.723989,normal,0
19.123609841121684,96.43068863820267,872.0,1.13,6.17,3.17,80.0,18.54,0.079,2025-08-26T22:36:29.995858,dew_point_close,1
23.36,52.02,820.0,1.6,7.48,3.2,89.0,12.96,1.378,2025-06-24T17:50:28.723989,normal,0
23.81395953151935,98.65087185119553,746.0,1.54,6.02,3.22,65.0,23.59,0.04,2025-09-02T13:57:30.087618,dew_point_close,1
32.52,26.53,672.0,1.55,7.19,3.23,78.0,10.85,3.597,2025-08-27T14:44:29.563127,normal,0
22.95,57.04,956.8081987013138,3.080082351451648,5.234952283517744,3.24,88.0,13.99,1.203,2025-08-27T20:27:29.754652,calibration_drift,1
26.98,51.22,449.0,1.38,6.68,3.37,61.0,16.05,1.737,2025-07-14T21:30:28.723989,normal,0
33.33,58.88,746.0,1.62,6.6,3.04,28.0,24.2,2.107,2025-09-18T08:32:29.665006,normal,0
32.52,76.6,751.0,2.34,6.14,3.4,75.0,27.87,1.146,2025-07-10T11:50:28.723989,normal,0
27.61,82.39,873.0,1.06,7.59,3.01,21.0,24.34,0.651,2025-09-16T18:20:29.677316,normal,0
35.64,38.02,922.0,1.09,6.23,3.32,93.0,19.14,3.61,2025-07-12T08:40:28.723989,normal,0
34.96,32.93,500.0,1.71,6.33,3.28,70.0,16.27,3.763,2025-09-17T18:39:29.616805,normal,0
37.25,60.42,1110.0,1.24,7.51,3.18,74.0,28.3,2.518,2025-06-26T16:00:28.723989,normal,0
24.84,38.98,734.0,2.01,6.68,3.2,100.0,9.94,1.915,2025-06-15T01:50:28.723989,normal,0
22.62,72.67,892.0,1.77,5.7,3.16,57.0,17.46,0.75,2025-07-23T20:50:28.723989,normal,0
35.01,57.49,1034.0,1.77,6.81,3.37,82.0,25.37,2.392,2025-06-18T13:00:28.723989,normal,0
-999.0,0.0,-999.0,1.05,6.41,0.0,0.0,0.0,0.0,2025-08-31T11:23:30.062912,multi_sensor_failure,1
22.5,89.46,612.0,1.3,6.04,3.42,73.0,20.68,0.287,2025-09-17T18:00:29.593032,normal,0
36.13,66.82,1304.0,1.56,6.87,3.45,81.0,28.98,1.985,2025-08-03T18:40:28.723989,normal,0
30.39,50.97,471.0,2.37,5.37,3.37,95.0,19.11,2.127,2025-09-05T15:52:29.540632,normal,0
29.17,92.25,650.0,1.46,6.48,3.34,43.0,27.78,0.314,2025-08-04T14:00:28.723989,normal,0
25.67,58.14,706.0,1.64,5.12,3.0,61.0,16.83,1.38,2025-08-09T07:10:28.723989,normal,0
27.77119807557818,97.29224568362406,583.0,1.65,6.69,3.32,68.0,27.3,0.101,2025-09-13T18:49:29.764673,dew_point_close,1
21.83,52.24,1009.0,1.58,7.97,3.35,87.0,11.61,1.25,2025-08-02T03:10:28.723989,normal,0
33.31,92.71,1063.0,1.75,6.14,3.31,47.0,31.97,0.373,2025-06-23T15:30:28.723989,normal,0
27.18,71.7,793.0,1.9,5.6,3.47,76.0,21.63,1.02,2025-07-24T19:50:28.723989,normal,0
39.06,25.0,1125.0,1.63,5.75,3.44,73.0,15.46,5.261,2025-06-23T14:30:28.723989,normal,0
33.46,58.2,861.0,1.87,6.55,3.39,99.0,24.13,2.157,2025-07-05T17:20:28.723989,normal,0
15.0,76.75,670.0,1.68,8.0,3.43,80.0,10.95,0.396,2025-06-29T23:50:28.723989,normal,0
15.6,91.5,918.0,1.59,6.81,3.35,69.0,14.22,0.151,2025-07-01T00:00:28.723989,normal,0
32.59,30.18,732.0,1.23,6.58,3.29,80.0,12.86,3.432,2025-09-10T18:46:29.664593,normal,0
17.98,58.01,723.0,1.05,5.55,3.41,100.0,9.6,0.866,2025-08-07T02:20:28.723989,normal,0
19.59,60.53,693.0,1.57,7.28,3.07,84.0,11.75,0.9,2025-08-09T19:40:28.723989,normal,0
27.95,61.32,664.0,2.08,6.53,3.12,71.0,19.82,1.458,2025-06-26T21:40:28.723989,normal,0
19.37899719237327,98.68948039862522,1051.0,1.66,7.84,3.33,74.0,19.17,0.029,2025-09-10T14:39:29.989660,dew_point_close,1
38.58,35.97,381.0,1.13,6.34,3.21,87.0,20.84,4.377,2025-09-06T09:19:29.724244,normal,0
-999.0,0.0,-999.0,0.91,6.72,0.0,0.0,0.0,0.0,2025-09-19T04:24:29.969047,multi_sensor_failure,1
27.74,66.77,798.0,1.3,6.79,3.29,83.0,21.0,1.237,2025-07-26T06:00:28.723989,normal,0
39.25,66.29,923.0,1.6,6.01,3.23,61.0,31.8,2.389,2025-07-16T13:30:28.723989,normal,0
25.15,87.3,371.0,0.87,6.93,3.1,92.0,22.89,0.406,2025-06-18T17:00:28.723989,normal,0
21.11,60.96,634.0,1.33,6.27,3.23,81.0,13.29,0.978,2025-07-14T06:00:28.723989,normal,0
23.93,55.9,541.0,1.05,6.46,3.38,92.0,14.59,1.31,2025-07-20T16:00:28.723989,normal,0
33.07,34.12,938.0,1.22,6.58,3.29,65.0,15.17,3.327,2025-07-27T17:30:28.723989,normal,0
24.77,84.42,705.0,1.71,6.11,3.22,54.0,21.96,0.487,2025-06-27T05:30:28.723989,normal,0
24.88,76.18,881.0,1.45,6.46,3.37,92.0,20.4,0.749,2025-07-06T07:30:28.723989,normal,0
27.87,45.1,1256.0,1.84,6.57,3.17,90.0,14.88,2.06,2025-08-04T02:50:28.723989,normal,0
22.45,67.34,688.0,1.24,6.54,3.37,73.0,16.1,0.887,2025-07-09T02:30:28.723989,normal,0
22.11,62.65,1452.0,2.18,6.04,3.32,69.0,14.65,0.994,2025-09-13T23:48:29.611235,normal,0
19.41,81.77,900.0,2.43,5.18,3.15,61.0,16.21,0.411,2025-09-04T22:24:29.600556,normal,0
22.83,76.63,673.0,1.31,5.92,3.6,60.0,18.51,0.65,2025-07-31T09:20:28.723989,normal,0
28.92,75.49,588.0,1.16,7.12,3.41,75.0,24.15,0.977,2025-07-05T02:00:28.723989,normal,0
14.241908357656879,97.77974634923326,696.0,2.36,5.89,3.24,88.0,13.9,0.036,2025-09-17T05:33:30.022422,environmental_stress,1
38.40931144530068,95.0,2300.4781359114595,1.61,6.11,3.17,89.0,37.46,0.339,2025-09-08T01:30:29.780994,environmental_stress,1
21.63,95.0,704.0,1.41,6.06,3.25,71.0,20.79,0.129,2025-07-29T04:50:28.723989,normal,0
22.61,58.05,864.3120036774884,2.079144225888668,5.662070813925095,3.03,67.0,13.94,1.151,2025-09-06T22:03:30.090989,calibration_drift,1
32.31,59.16,1070.5679145823378,2.798480543747038,4.175245512242057,3.32,73.0,23.32,1.976,2025-08-27T11:54:29.961195,calibration_drift,1
23.745498638948263,92.00095333018503,662.0,1.25,7.16,3.2,78.0,22.37,0.235,2025-08-31T07:24:29.769677,vpd_too_low,1
26.54,50.77,1033.0,2.6,5.46,3.13,72.0,15.51,1.708,2025-09-03T04:05:29.553312,normal,0
31.41,91.13,656.0,1.36,6.32,3.35,84.0,29.79,0.408,2025-06-16T11:00:28.723989,normal,0
32.11,73.41,1157.0,1.37,7.37,3.02,32.0,26.75,1.272,2025-09-21T12:04:29.558662,normal,0
31.63,41.47,668.0,0.84,6.83,3.17,91.0,16.96,2.725,2025-07-18T15:00:28.723989,normal,0
11.738596299409188,43.6986710277933,1191.0,0.98,6.33,3.9227040880702866,90.0,-0.22,0.776,2025-09-11T14:32:30.092741,high_fluctuation,1
24.19,77.32,635.0,1.65,7.06,3.39,71.0,19.97,0.685,2025-07-03T04:20:28.723989,normal,0
29.9,62.77,583.0,1.22,6.33,2.86,31.0,22.03,1.571,2025-09-02T16:44:29.600930,normal,0
38.14,34.7,1001.0,2.13,7.15,3.33,82.0,19.87,4.359,2025-06-17T12:50:28.723989,normal,0
28.87,47.8,873.0501149417287,3.566060286376381,8.554000764216903,3.44,61.0,16.7,2.075,2025-09-13T10:06:29.981947,calibration_drift,1
36.47,52.63,966.0,1.32,6.88,3.35,54.0,25.23,2.888,2025-07-24T13:00:28.723989,normal,0
17.72138263160206,53.47,832.0,1.51,6.39,1.89,66.0,8.15,0.944,2025-08-25T09:38:30.006643,sudden_drop,1
22.27,70.91,749.0,1.01,6.53,3.14,92.0,16.74,0.782,2025-07-25T05:50:28.723989,normal,0
33.14,52.39,848.0,1.81,6.8,4.569691265932173,97.42078021694857,22.09,2.414,2025-09-01T14:09:30.015042,power_surge,1
28.25,55.56,601.0,1.19,5.92,3.39,65.0,18.51,1.704,2025-07-27T03:10:28.723989,normal,0
21.97,91.66,896.0,1.38,7.24,3.34,82.0,20.55,0.22,2025-09-19T18:20:29.695661,normal,0
20.65,69.66,840.0,1.16,5.86,3.21,96.0,14.91,0.738,2025-07-23T21:30:28.723989,normal,0
16.26,59.12,733.0,1.29,6.46,3.55,92.0,8.26,0.756,2025-06-24T02:40:28.723989,normal,0
25.93,85.48,628.0,1.13,6.08,3.19,91.0,23.31,0.486,2025-06-29T05:00:28.723989,normal,0
26.42,57.26,778.0,1.2,6.16,3.24,100.0,17.29,1.473,2025-06-27T00:40:28.723989,normal,0
29.03,81.67,464.0,1.35,6.31,3.26,81.0,25.58,0.736,2025-07-08T16:50:28.723989,normal,0
31.99,70.61,975.0,2.15,5.74,3.32,69.0,25.98,1.397,2025-06-22T11:40:28.723989,normal,0
28.13,61.73,956.0,1.5,6.78,1.475092832861359,4.273417806231403,20.09,1.458,2025-09-15T15:18:30.080812,battery_depleted,1
36.06,60.26,1165.0,1.57,5.78,3.42,68.0,27.14,2.369,2025-07-26T14:20:28.723989,normal,0
22.21,89.57,802.0,1.32,7.14,3.23,61.0,20.41,0.279,2025-08-30T23:45:29.701136,normal,0
37.9,37.14,1022.0,1.9,5.99,3.11,56.0,20.76,4.142,2025-06-25T11:20:28.723989,normal,0
33.55,42.97,1221.0,1.37,6.23,3.25,73.0,19.24,2.958,2025-06-30T05:30:28.723989,normal,0
31.24,57.96,584.0,1.45,5.77,3.43,69.0,21.98,1.915,2025-06-20T11:00:28.723989,normal,0
31.03,73.88,877.0,1.28,7.05,3.39,87.0,25.82,1.175,2025-07-12T22:00:28.723989,normal,0
16.55,68.56,478.0,2.4,5.44,3.27,97.0,10.74,0.592,2025-09-14T02:52:29.625132,normal,0
21.84250338682473,93.59140042255298,825.0,1.65,6.77,3.43,81.0,20.76,0.168,2025-08-24T12:29:30.116808,vpd_too_low,1
32.738180217837176,78.26,833.0,2.832739342095884,9.212269652023043,3.35,73.0,28.45,1.078,2025-09-09T19:47:30.122447,gradual_drift,1
27.98,62.02,407.0,2.06,6.22,3.32,82.0,20.03,1.434,2025-06-25T07:30:28.723989,normal,0
28.77,63.17,854.0,1.71,5.95,3.48,64.0,21.07,1.456,2025-07-10T08:20:28.723989,normal,0
31.17,55.73,1084.0,1.41,7.73,4.312866806455087,98.63505569171613,21.28,2.008,2025-08-27T09:21:29.985746,power_surge,1
21.64,80.0,919.0,1.32,6.58,3.38,74.0,18.04,0.517,2025-07-22T04:10:28.723989,normal,0
26.88,70.27,651.0,0.8,5.65,1.6714234421583487,6.866865643306798,21.01,1.053,2025-09-18T20:49:29.853452,battery_depleted,1
22.88,69.75,1428.0,1.35,6.75,3.38,66.0,17.06,0.844,2025-09-17T02:55:29.716474,normal,0
7.468920096376345,78.6,755.0,1.53,6.77,1.914,75.0,3.99,0.221,2025-09-09T05:24:29.848353,sudden_drop,1
22.37,76.04,829.0,1.67,7.18,3.12,66.0,17.94,0.648,2025-07-13T00:30:28.723989,normal,0
27.31,54.54,855.0,1.55,7.09,3.47,65.0,17.35,1.651,2025-07-05T06:00:28.723989,normal,0
28.04,32.37,402.0,1.59,6.34,3.16,71.0,9.98,2.562,2025-09-04T18:08:29.528993,normal,0
38.93,34.26,962.0,1.48,7.0,3.28,76.0,20.36,4.579,2025-09-11T23:06:29.509773,normal,0
24.03,64.08,574.0,1.64,5.96,3.01,25.0,16.82,1.074,2025-09-01T18:34:29.734208,normal,0
31.5,52.74,812.0,1.95,6.6,3.46,97.0,20.69,2.184,2025-07-17T09:20:28.723989,normal,0
29.77,-999.0,-999.0,1.14,6.29,3.43,79.0,0.0,0.0,2025-09-21T17:30:29.882187,sensor_failure,1
21.56,88.77,930.0,1.48,6.77,3.42,100.0,19.63,0.289,2025-09-08T20:09:29.504996,normal,0
33.36,37.57,747.0,1.54,6.75,3.27,73.0,16.94,3.204,2025-07-06T14:00:28.723989,normal,0
36.28,65.16,1572.0,1.08,6.45,3.24,58.0,28.69,2.102,2025-08-25T10:14:29.675303,normal,0
36.51,32.72,970.0,1.39,7.36,3.57,82.0,17.51,4.11,2025-08-27T19:30:29.735867,normal,0
33.01,94.77,723.0,1.62,5.6,3.4,77.0,32.06,0.263,2025-07-30T15:20:28.723989,normal,0
23.74,60.91,391.0,1.5,7.87,3.35,72.0,15.75,1.148,2025-07-01T06:30:28.723989,normal,0
17.73,90.85,855.0,1.39,5.8,3.39,86.0,16.22,0.186,2025-07-02T00:00:28.723989,normal,0
30.25,72.79,929.0,1.75,5.8,1.6064676718086819,3.6507051212569994,24.82,1.171,2025-09-13T12:18:29.808914,battery_depleted,1
21.74,53.85,567.0,2.21,6.3,3.3,78.0,11.98,1.201,2025-06-29T15:30:28.723989,normal,0
15.0,75.07,860.0,0.99,6.64,3.25,88.0,10.62,0.425,2025-08-04T05:00:28.723989,normal,0
24.48,83.59,9999.0,1.24,5.0,3.33,66.0,21.52,0.504,2025-09-05T23:27:30.035315,sensor_failure,1
21.08,77.59,897.0,1.43,6.73,3.37,77.0,17.01,0.56,2025-07-30T00:40:28.723989,normal,0
29.18,47.76,562.0,2.29,6.6,3.2,86.0,16.97,2.114,2025-06-24T14:50:28.723989,normal,0
35.51,65.48,942.0,2.04,6.19,3.32,98.0,28.05,1.996,2025-06-23T10:50:28.723989,normal,0
8.013633104932632,96.11930145321382,460.0,1.34,6.12,3.31,91.0,7.43,0.042,2025-09-03T18:47:29.986407,environmental_stress,1
33.16,49.86,1141.0,1.9,6.96,3.11,85.0,21.3,2.545,2025-07-15T04:10:28.723989,normal,0
26.82,62.98,874.0,1.65,6.5,3.33,67.0,19.18,1.306,2025-06-16T22:20:28.723989,normal,0
28.58,64.69,613.0,2.18,6.62,3.18,59.0,21.28,1.38,2025-06-18T07:50:28.723989,normal,0
21.72,79.18,532.0,1.15,5.97,2.99,97.0,17.95,0.541,2025-07-19T09:40:28.723989,normal,0
29.74,85.1,603.0,1.3,6.58,3.33,80.0,26.97,0.623,2025-07-21T13:20:28.723989,normal,0
17.09,73.07,1183.0,2.05,6.94,3.25,59.0,12.23,0.525,2025-07-05T03:30:28.723989,normal,0
33.32,47.0,877.0,2.07,6.62,3.43,99.0,20.48,2.714,2025-07-14T17:20:28.723989,normal,0
31.65,53.42,922.0,1.18,7.44,3.2,90.0,21.03,2.171,2025-08-02T03:40:28.723989,normal,0
21.17,59.38,1401.0,1.59,6.41,3.44,82.0,12.94,1.021,2025-09-21T23:50:29.747586,normal,0
20.22,71.85,895.6381908171317,3.0085375531172067,8.001228596866051,3.26,61.0,14.98,0.667,2025-09-13T00:36:29.966912,calibration_drift,1
18.5,89.63,698.0,1.98,6.32,3.09,74.0,16.76,0.221,2025-09-01T19:05:29.538266,normal,0
-999.0,0.0,-999.0,1.36,6.65,0.0,0.0,0.0,0.0,2025-09-12T12:37:29.977589,multi_sensor_failure,1
22.12,70.5,925.0,1.79,6.29,3.35,60.0,16.5,0.786,2025-08-08T20:30:28.723989,normal,0
24.57,93.57,664.0,1.96,5.76,3.18,77.0,23.46,0.199,2025-07-26T07:40:28.723989,normal,0
-999.0,0.0,-999.0,1.02,5.84,0.0,0.0,0.0,0.0,2025-09-16T04:52:30.117428,multi_sensor_failure,1
33.22,73.43,845.0,1.31,5.89,3.25,69.0,27.82,1.353,2025-07-12T07:00:28.723989,normal,0
30.48,26.64,670.0,1.77,5.81,3.49,58.0,9.18,3.199,2025-08-29T07:25:29.537858,normal,0
27.83,68.07,649.0,1.58,7.46,3.14,77.0,21.4,1.195,2025-07-24T08:20:28.723989,normal,0
47.721012931310405,46.64266918202164,901.0,1.2,7.53,3.5709044112338737,94.0,33.41,5.873,2025-08-26T00:49:29.758477,high_fluctuation,1
21.8,88.54,474.0,1.53,6.22,3.39,91.0,19.82,0.299,2025-06-28T09:10:28.723989,normal,0
20.81195419804522,60.22577935003483,1140.0,1.9,7.71,4.024317827214855,62.0,12.82,0.978,2025-08-28T14:06:30.060016,high_fluctuation,1
16.95,79.58,711.0,2.13,6.51,3.22,73.0,13.4,0.394,2025-06-27T01:20:28.723989,normal,0
21.17,70.19,958.0,1.63,7.19,3.16,99.0,15.52,0.749,2025-07-24T20:30:28.723989,normal,0
25.18,51.43,844.0,2.35,5.38,3.31,100.0,14.46,1.555,2025-09-14T16:49:29.585816,normal,0
33.83,52.18,1433.0,1.43,6.4,3.13,71.0,22.66,2.52,2025-07-16T05:00:28.723989,normal,0
42.89445873610673,51.97,1194.0,1.61,7.05,4.342,88.0,30.93,4.127,2025-09-08T23:48:29.919440,sudden_spike,1
24.48,47.31,1567.0,1.55,7.33,3.65,65.0,12.53,1.618,2025-09-22T20:29:29.496104,normal,0
26.71,65.84,931.0,1.39,7.62,3.34,76.0,19.79,1.197,2025-07-06T13:10:28.723989,normal,0
26.45,51.3,1188.0,1.42,6.55,3.33,76.0,15.59,1.681,2025-07-20T01:40:28.723989,normal,0
35.01,43.53,1062.0,1.74,6.05,3.23,51.0,20.77,3.177,2025-08-02T11:50:28.723989,normal,0
27.54,74.68,895.0,1.46,5.87,3.38,75.0,22.64,0.932,2025-06-26T21:20:28.723989,normal,0
22.3,66.28,923.0,1.18,7.11,3.18,67.0,15.71,0.908,2025-07-14T00:00:28.723989,normal,0
34.99,57.78,1169.0,1.62,7.16,3.41,84.0,25.43,2.373,2025-07-24T14:40:28.723989,normal,0
36.211575047024304,79.82,2342.6417141250213,1.83,6.6,3.42,74.0,32.17,1.213,2025-09-08T03:04:29.931222,environmental_stress,1
30.72,69.82,9999.0,1.46,6.76,-999.0,54.0,24.58,1.334,2025-08-28T14:25:30.016286,sensor_failure,1
25.71,36.95,707.0,1.63,6.23,3.31,85.0,9.91,2.083,2025-07-31T18:10:28.723989,normal,0
31.73,34.92,600.0,1.59,6.92,3.24,64.0,14.36,3.048,2025-09-10T15:46:29.666356,normal,0
12.886240529108226,98.68134846682958,865.0,1.22,6.06,3.01,86.0,12.68,0.02,2025-09-01T09:27:29.927039,environmental_stress,1
25.8,57.69,825.0,1.64,6.83,3.39,80.0,16.83,1.405,2025-07-09T03:50:28.723989,normal,0
20.86,66.79,655.0,0.97,7.68,2.92,34.0,14.46,0.819,2025-08-27T02:59:29.581002,normal,0
25.4,84.36,825.0,1.6,6.52,3.34,65.0,22.57,0.507,2025-07-21T19:00:28.723989,normal,0
22.72,85.08,835.0,1.29,7.31,3.23,96.0,20.08,0.412,2025-06-23T03:00:28.723989,normal,0
28.07,81.51,848.0,0.97,5.43,3.39,80.0,24.61,0.702,2025-06-17T14:50:28.723989,normal,0
40.59755381514491,61.31,2090.107882266431,1.85,6.27,3.2,88.0,31.7,2.946,2025-08-24T05:19:30.097346,environmental_stress,1
20.42,73.94,620.0,1.36,5.95,1.4805829838811195,7.545155632162128,15.62,0.625,2025-09-02T07:29:29.936974,battery_depleted,1
25.65,45.77,1539.0,1.72,6.16,3.08,84.0,13.09,1.786,2025-09-09T02:35:29.544024,normal,0
23.12,73.96,649.0,2.39,5.49,3.39,73.0,18.22,0.737,2025-09-21T20:39:29.560593,normal,0
25.317545206640222,95.1168779292161,907.0,1.33,7.11,3.3,70.0,24.48,0.158,2025-09-12T13:52:30.006957,dew_point_close,1
26.49,47.28,991.0,1.89,6.96,3.31,77.0,14.36,1.824,2025-06-25T00:50:28.723989,normal,0
33.61,47.99,1138.0,1.12,6.52,3.44,75.0,21.09,2.707,2025-06-17T02:30:28.723989,normal,0
25.75,42.37,1134.0,1.5,5.56,3.48,57.0,12.01,1.909,2025-07-22T16:40:28.723989,normal,0
19.883517408414555,95.70541993791912,690.0,1.17,5.67,3.61,77.0,19.18,0.1,2025-08-29T06:18:29.929264,vpd_too_low,1
18.7,59.29,995.0,1.67,6.42,3.52,72.0,10.6,0.878,2025-06-18T21:20:28.723989,normal,0
27.72,61.75,501.0,1.59,6.1,3.39,58.0,19.71,1.422,2025-06-23T16:50:28.723989,normal,0
40.0,53.46,808.0,1.05,6.11,3.41,71.0,28.75,3.433,2025-08-05T10:20:28.723989,normal,0
19.68,60.1,694.0,1.16,6.31,3.12,58.0,11.72,0.915,2025-07-20T05:40:28.723989,normal,0
32.93,57.34,775.0,1.5,6.14,3.32,71.0,23.38,2.137,2025-07-01T13:00:28.723989,normal,0
19.32,86.5,834.0,1.34,6.33,3.26,65.0,17.01,0.303,2025-07-19T22:40:28.723989,normal,0
27.49,62.1,742.0,1.67,6.21,3.23,65.0,19.59,1.391,2025-06-20T07:20:28.723989,normal,0
48.15815870693655,69.45,569.0,1.2,6.02,4.251,82.0,41.12,3.437,2025-09-17T10:31:30.090797,sudden_spike,1
15.0,57.7,465.0,1.94,6.38,3.29,89.0,6.73,0.721,2025-07-05T01:00:28.723989,normal,0
46.24007110517607,38.99173282195865,934.0,1.54,7.32,3.456448895349178,54.0,28.94,6.229,2025-09-09T16:36:30.071707,high_fluctuation,1
25.44,53.88,881.0,1.25,5.0,1.3331127678426626,6.6993479546002925,15.42,1.5,2025-09-02T18:45:29.819006,battery_depleted,1
21.96,64.75,921.0,1.41,7.12,3.17,94.0,15.02,0.93,2025-06-26T20:20:28.723989,normal,0
30.19,78.57,577.0,1.44,5.82,3.44,64.0,26.05,0.919,2025-07-03T09:10:28.723989,normal,0
20.32,91.32,475.0,1.33,6.66,3.19,100.0,18.86,0.207,2025-09-22T07:38:29.552789,normal,0
26.52,68.48,572.0,1.62,6.65,3.07,100.0,20.25,1.093,2025-07-03T13:00:28.723989,normal,0
29.16,67.55,1425.0,1.87,6.93,3.26,84.0,22.54,1.312,2025-09-06T13:10:29.535359,normal,0
37.33,54.37,1065.0,1.32,6.08,3.37,68.0,26.58,2.915,2025-06-28T10:40:28.723989,normal,0
31.66,60.32,611.0,2.3,6.14,3.31,94.0,23.03,1.851,2025-07-09T16:20:28.723989,normal,0
37.3,33.5,851.0,1.53,6.23,3.38,69.0,18.58,4.241,2025-08-25T11:20:29.484394,normal,0
28.8,28.88,870.0,1.55,7.32,3.34,92.0,8.94,2.816,2025-07-22T09:10:28.723989,normal,0
23.46,66.92,550.0,2.57,5.3,3.24,74.0,16.96,0.956,2025-08-24T17:53:29.599130,normal,0
23.93,63.77,1001.0,2.22,5.42,3.29,64.0,16.65,1.077,2025-09-06T02:22:29.711746,normal,0
23.02,62.7,691.0,1.42,7.01,3.2,44.0,15.52,1.049,2025-07-13T14:40:28.723989,normal,0
23.96,74.03,677.0,1.28,6.6,3.24,83.0,19.05,0.773,2025-07-08T09:10:28.723989,normal,0
31.69,92.23,649.0,1.35,6.52,3.29,75.0,30.27,0.363,2025-07-04T12:40:28.723989,normal,0
33.74,33.94,1134.0,1.59,6.39,3.32,58.0,15.68,3.463,2025-06-15T06:30:28.723989,normal,0
28.27,32.65,941.0,2.03,6.14,3.14,63.0,10.31,2.586,2025-08-24T22:45:29.709594,normal,0
-999.0,0.0,-999.0,2.34,5.98,0.0,0.0,0.0,0.0,2025-09-13T07:15:29.755926,multi_sensor_failure,1
30.59,61.66,300.0,1.66,6.05,4.4458269391737275,99.9205726639028,22.39,1.683,2025-09-22T12:18:29.956265,power_surge,1
25.07,88.25,463.0,1.49,6.64,3.22,98.0,22.99,0.374,2025-06-17T09:30:28.723989,normal,0
19.88,84.8,814.0,1.6,6.21,3.21,51.0,17.25,0.353,2025-07-16T05:20:28.723989,normal,0
28.99,30.75,480.0,1.84,6.87,3.26,68.0,10.04,2.772,2025-09-02T16:05:29.596299,normal,0
27.63,41.83,864.0,1.41,6.29,4.55040714121951,97.70006755307759,13.5,2.152,2025-08-30T13:16:30.091464,power_surge,1
20.42,75.91,825.0,1.42,6.27,3.22,59.0,16.03,0.578,2025-07-31T20:40:28.723989,normal,0
26.08,69.8,695.0,1.87,6.77,3.4,55.0,20.14,1.02,2025-07-01T08:00:28.723989,normal,0
36.6,66.86,1225.0,1.38,6.25,3.21,100.0,29.44,2.035,2025-07-25T12:30:28.723989,normal,0
31.54,69.23,453.0,1.87,5.58,1.6104001614052006,11.21630474330752,25.22,1.425,2025-08-26T10:08:30.051426,low_voltage,1
26.62,52.3,713.0,1.55,6.35,3.5,80.0,16.05,1.663,2025-07-26T08:00:28.723989,normal,0
32.24,64.22,1093.0,0.98,6.79,3.47,80.0,24.62,1.724,2025-07-02T06:30:28.723989,normal,0
30.11,26.73,958.0,1.11,7.16,3.53,53.0,8.91,3.129,2025-09-12T19:28:29.634369,normal,0
65.0,78.02,868.0,1.24,6.15,4.16,85.0,59.6,5.503,2025-08-30T11:36:29.810137,sudden_spike,1
21.132155758133134,70.76,909.0,2.28,6.74,1.902,94.0,15.61,0.733,2025-09-08T14:23:30.035710,sudden_drop,1
19.9,56.36,1459.0,0.8,7.04,3.35,67.0,10.96,1.014,2025-08-24T01:07:29.556478,normal,0
27.39,66.6,667.0,1.78,5.45,2.94,88.0,20.62,1.218,2025-06-27T07:50:28.723989,normal,0
24.37,89.56,798.0,1.27,6.28,3.16,80.0,22.54,0.319,2025-06-15T01:00:28.723989,normal,0
27.43,45.84,517.0,0.99,5.8,3.25,100.0,14.73,1.98,2025-07-26T04:00:28.723989,normal,0
32.72,50.47,1114.0,1.47,8.0,3.14,78.0,21.09,2.453,2025-06-25T06:40:28.723989,normal,0
